"stateBirths","Date","dayAvg","state_id"
982,1306,33,2
961,1307,31,2
1041,1308,34,2
965,1309,32,2
975,1310,31,2
939,1311,31,2
928,1312,30,2
952,1401,31,2
895,1402,32,2
914,1403,29,2
960,1404,32,2
997,1405,32,2
921,1406,31,2
1010,1407,33,2
977,1408,32,2
961,1409,32,2
978,1410,32,2
894,1411,30,2
933,1412,30,2
915,1501,30,2
887,1502,32,2
963,1503,31,2
940,1504,31,2
975,1505,31,2
906,1506,30,2
1020,1507,33,2
977,1508,32,2
962,1509,32,2
925,1510,30,2
880,1511,29,2
932,1512,30,2
8677,"0701",280,4
7738,"0702",276,4
8341,"0703",269,4
7898,"0704",263,4
8218,"0705",265,4
8359,"0706",279,4
9043,"0707",292,4
9421,"0708",304,4
9110,"0709",304,4
9136,"0710",295,4
8424,"0711",281,4
8616,"0712",278,4
8685,"0801",280,4
8178,"0802",282,4
8127,"0803",262,4
7709,"0804",257,4
8135,"0805",262,4
7683,"0806",256,4
8797,"0807",284,4
8785,"0808",283,4
8780,"0809",293,4
8433,"0810",272,4
7767,"0811",259,4
8363,"0812",270,4
7803,"0901",252,4
7346,"0902",262,4
8075,"0903",260,4
7378,"0904",246,4
7475,"0905",241,4
7393,"0906",246,4
8071,"0907",260,4
8222,"0908",265,4
8111,"0909",270,4
7904,"0910",255,4
7277,"0911",243,4
7743,"0912",250,4
7369,1001,238,4
6830,1002,244,4
7559,1003,244,4
6907,1004,230,4
7021,1005,226,4
7006,1006,234,4
7195,1007,232,4
7710,1008,249,4
8041,1009,268,4
7371,1010,238,4
7058,1011,235,4
7410,1012,239,4
7148,1101,231,4
6535,1102,233,4
7271,1103,235,4
6533,1104,218,4
6702,1105,216,4
7113,1106,237,4
7238,1107,233,4
7710,1108,249,4
7772,1109,259,4
7387,1110,238,4
7016,1111,234,4
7118,1112,230,4
7074,1201,228,4
6803,1202,235,4
7162,1203,231,4
6679,1204,223,4
6829,1205,220,4
6780,1206,226,4
7427,1207,240,4
7829,1208,253,4
7734,1209,258,4
7694,1210,248,4
7152,1211,238,4
7278,1212,235,4
7139,1301,230,4
6465,1302,231,4
7134,1303,230,4
6756,1304,225,4
6742,1305,217,4
6741,1306,225,4
7400,1307,239,4
7487,1308,242,4
7590,1309,253,4
7558,1310,244,4
7177,1311,239,4
7411,1312,239,4
7333,1401,237,4
6610,1402,236,4
7097,1403,229,4
6687,1404,223,4
6909,1405,223,4
6861,1406,229,4
7751,1407,250,4
7736,1408,250,4
7680,1409,256,4
7575,1410,244,4
7023,1411,234,4
7625,1412,246,4
7190,1501,232,4
6678,1502,238,4
7203,1503,232,4
6650,1504,222,4
6835,1505,220,4
6805,1506,227,4
7060,1507,228,4
7400,1508,239,4
7714,1509,257,4
7518,1510,243,4
6965,1511,232,4
7333,1512,237,4
3521,"0701",114,5
3178,"0702",114,5
3451,"0703",111,5
3153,"0704",105,5
3456,"0705",111,5
3391,"0706",113,5
3642,"0707",117,5
3713,"0708",120,5
3330,"0709",111,5
3566,"0710",115,5
3448,"0711",115,5
3529,"0712",114,5
3528,"0801",114,5
3284,"0802",113,5
3394,"0803",109,5
3261,"0804",109,5
3249,"0805",105,5
3267,"0806",109,5
3512,"0807",113,5
3675,"0808",119,5
3466,"0809",116,5
3349,"0810",108,5
3134,"0811",104,5
3550,"0812",115,5
3274,"0901",106,5
3069,"0902",110,5
3287,"0903",106,5
3197,"0904",107,5
3041,"0905",98,5
3317,"0906",111,5
3564,"0907",115,5
3503,"0908",113,5
3544,"0909",118,5
3483,"0910",112,5
3123,"0911",104,5
3406,"0912",110,5
3067,1001,99,5
2907,1002,104,5
3174,1003,102,5
3148,1004,105,5
3062,1005,99,5
3242,1006,108,5
3298,1007,106,5
3367,1008,109,5
3558,1009,119,5
3204,1010,103,5
3189,1011,106,5
3324,1012,107,5
3124,1101,101,5
2928,1102,105,5
3183,1103,103,5
2911,1104,97,5
3048,1105,98,5
3328,1106,111,5
3358,1107,108,5
3609,1108,116,5
3437,1109,115,5
3274,1110,106,5
3187,1111,106,5
3328,1112,107,5
3062,1201,99,5
3068,1202,106,5
3039,1203,98,5
2901,1204,97,5
3157,1205,102,5
3194,1206,106,5
3377,1207,109,5
3561,1208,115,5
3169,1209,106,5
3471,1210,112,5
3178,1211,106,5
3170,1212,102,5
3188,1301,103,5
2874,1302,103,5
2983,1303,96,5
2971,1304,99,5
3098,1305,100,5
2950,1306,98,5
3368,1307,109,5
3475,1308,112,5
3289,1309,110,5
3247,1310,105,5
2992,1311,100,5
3397,1312,110,5
3228,1401,104,5
2888,1402,103,5
3046,1403,98,5
3088,1404,103,5
3146,1405,101,5
3085,1406,103,5
3310,1407,107,5
3393,1408,109,5
3264,1409,109,5
3412,1410,110,5
3177,1411,106,5
3474,1412,112,5
3228,1501,104,5
2830,1502,101,5
3216,1503,104,5
3188,1504,106,5
3168,1505,102,5
3134,1506,104,5
3473,1507,112,5
3443,1508,111,5
3304,1509,110,5
3296,1510,106,5
3156,1511,105,5
3450,1512,111,5
46313,"0701",1494,6
41843,"0702",1494,6
46717,"0703",1507,6
43285,"0704",1443,6
46582,"0705",1503,6
46691,"0706",1556,6
49684,"0707",1603,6
51747,"0708",1669,6
49746,"0709",1658,6
49830,"0710",1607,6
47197,"0711",1573,6
46779,"0712",1509,6
46653,"0801",1505,6
44089,"0802",1520,6
45337,"0803",1462,6
44242,"0804",1475,6
45886,"0805",1480,6
44733,"0806",1491,6
48897,"0807",1577,6
48766,"0808",1573,6
47775,"0809",1592,6
46684,"0810",1506,6
42839,"0811",1428,6
45878,"0812",1480,6
44196,"0901",1426,6
40339,"0902",1441,6
44223,"0903",1427,6
42396,"0904",1413,6
43150,"0905",1392,6
43112,"0906",1437,6
46237,"0907",1492,6
46330,"0908",1495,6
47003,"0909",1567,6
45135,"0910",1456,6
41371,"0911",1379,6
43528,"0912",1404,6
41929,1001,1353,6
38354,1002,1370,6
42796,1003,1381,6
40522,1004,1351,6
41259,1005,1331,6
41500,1006,1383,6
43729,1007,1411,6
45028,1008,1453,6
45376,1009,1513,6
44105,1010,1423,6
42022,1011,1401,6
43578,1012,1406,6
41317,1101,1333,6
38209,1102,1365,6
42384,1103,1367,6
40373,1104,1346,6
41510,1105,1339,6
42085,1106,1403,6
43115,1107,1391,6
45033,1108,1453,6
43565,1109,1452,6
42100,1110,1358,6
40888,1111,1363,6
41541,1112,1340,6
40219,1201,1297,6
38631,1202,1332,6
41414,1203,1336,6
38791,1204,1293,6
41300,1205,1332,6
40792,1206,1360,6
43386,1207,1400,6
46031,1208,1485,6
44675,1209,1489,6
44691,1210,1442,6
42109,1211,1404,6
41716,1212,1346,6
41251,1301,1331,6
36711,1302,1311,6
40704,1303,1313,6
38794,1304,1293,6
40516,1305,1307,6
39006,1306,1300,6
42692,1307,1377,6
44888,1308,1448,6
43804,1309,1460,6
43653,1310,1408,6
40673,1311,1356,6
42013,1312,1355,6
41043,1401,1324,6
37359,1402,1334,6
40680,1403,1312,6
39912,1404,1330,6
41668,1405,1344,6
40497,1406,1350,6
44619,1407,1439,6
44821,1408,1446,6
45004,1409,1500,6
43881,1410,1416,6
41081,1411,1369,6
42314,1412,1365,6
40959,1501,1321,6
37306,1502,1332,6
40926,1503,1320,6
39162,1504,1305,6
40375,1505,1302,6
39877,1506,1329,6
43116,1507,1391,6
43727,1508,1411,6
43569,1509,1452,6
41997,1510,1355,6
39734,1511,1324,6
41000,1512,1323,6
5795,"0701",187,8
5345,"0702",191,8
6042,"0703",195,8
5657,"0704",189,8
6150,"0705",198,8
5969,"0706",199,8
6163,"0707",199,8
6268,"0708",202,8
5960,"0709",199,8
6051,"0710",195,8
5737,"0711",191,8
5672,"0712",183,8
5753,"0801",186,8
5308,"0802",183,8
5945,"0803",192,8
5845,"0804",195,8
6136,"0805",198,8
5904,"0806",197,8
6310,"0807",204,8
6095,"0808",197,8
6015,"0809",200,8
5670,"0810",183,8
5357,"0811",179,8
5693,"0812",184,8
5409,"0901",174,8
5310,"0902",190,8
5752,"0903",186,8
5746,"0904",192,8
6023,"0905",194,8
5762,"0906",192,8
6116,"0907",197,8
5992,"0908",193,8
6025,"0909",201,8
5675,"0910",183,8
5256,"0911",175,8
5562,"0912",179,8
5263,1001,170,8
4969,1002,177,8
5685,1003,183,8
5545,1004,185,8
5627,1005,182,8
5618,1006,187,8
5772,1007,186,8
5853,1008,189,8
5857,1009,195,8
5523,1010,178,8
5321,1011,177,8
5322,1012,172,8
5075,1101,164,8
4774,1102,170,8
5626,1103,181,8
5490,1104,183,8
5619,1105,181,8
5704,1106,190,8
5758,1107,186,8
5781,1108,186,8
5564,1109,185,8
5248,1110,169,8
5147,1111,172,8
5269,1112,170,8
5226,1201,169,8
4993,1202,172,8
5385,1203,174,8
5307,1204,177,8
5555,1205,179,8
5508,1206,184,8
5644,1207,182,8
6029,1208,194,8
5584,1209,186,8
5594,1210,180,8
5240,1211,175,8
5122,1212,165,8
5080,1301,164,8
4817,1302,172,8
5338,1303,172,8
5168,1304,172,8
5583,1305,180,8
5535,1306,184,8
5909,1307,191,8
5767,1308,186,8
5689,1309,190,8
5565,1310,180,8
5154,1311,172,8
5402,1312,174,8
5284,1401,170,8
4930,1402,176,8
5498,1403,177,8
5470,1404,182,8
5613,1405,181,8
5441,1406,181,8
5940,1407,192,8
5889,1408,190,8
5668,1409,189,8
5549,1410,179,8
5116,1411,171,8
5432,1412,175,8
5303,1501,171,8
4866,1502,174,8
5685,1503,183,8
5682,1504,189,8
5478,1505,177,8
5743,1506,191,8
5929,1507,191,8
5884,1508,190,8
5645,1509,188,8
5614,1510,181,8
5143,1511,171,8
5609,1512,181,8
3404,"0701",110,9
3140,"0702",112,9
3637,"0703",117,9
3317,"0704",111,9
3636,"0705",117,9
3497,"0706",117,9
3726,"0707",120,9
3713,"0708",120,9
3560,"0709",119,9
3475,"0710",112,9
3359,"0711",112,9
3196,"0712",103,9
3376,"0801",109,9
3202,"0802",110,9
3408,"0803",110,9
3353,"0804",112,9
3457,"0805",112,9
3440,"0806",115,9
3611,"0807",116,9
3544,"0808",114,9
3419,"0809",114,9
3406,"0810",110,9
3012,"0811",100,9
3171,"0812",102,9
3100,"0901",100,9
2984,"0902",107,9
3436,"0903",111,9
3258,"0904",109,9
3409,"0905",110,9
3338,"0906",111,9
3593,"0907",116,9
3320,"0908",107,9
3262,"0909",109,9
3132,"0910",101,9
2995,"0911",100,9
3069,"0912",99,9
2978,1001,96,9
2783,1002,99,9
3223,1003,104,9
3169,1004,106,9
3084,1005,99,9
3235,1006,108,9
3324,1007,107,9
3187,1008,103,9
3277,1009,109,9
3135,1010,101,9
3103,1011,103,9
3210,1012,104,9
3079,1101,99,9
2857,1102,102,9
3062,1103,99,9
2952,1104,98,9
3230,1105,104,9
3214,1106,107,9
3239,1107,104,9
3399,1108,110,9
3229,1109,108,9
3034,1110,98,9
2953,1111,98,9
3033,1112,98,9
2881,1201,93,9
2858,1202,99,9
3003,1203,97,9
3044,1204,101,9
3108,1205,100,9
3065,1206,102,9
3234,1207,104,9
3416,1208,110,9
3019,1209,101,9
3027,1210,98,9
3023,1211,101,9
2861,1212,92,9
2982,1301,96,9
2675,1302,96,9
2890,1303,93,9
2918,1304,97,9
3041,1305,98,9
3047,1306,102,9
3262,1307,105,9
3256,1308,105,9
3024,1309,101,9
3172,1310,102,9
2831,1311,94,9
2987,1312,96,9
2873,1401,93,9
2608,1402,93,9
2987,1403,96,9
2931,1404,98,9
3154,1405,102,9
3070,1406,102,9
3319,1407,107,9
3206,1408,103,9
3195,1409,106,9
3082,1410,99,9
2882,1411,96,9
2978,1412,96,9
2907,1501,94,9
2632,1502,94,9
3028,1503,98,9
2943,1504,98,9
3144,1505,101,9
3002,1506,100,9
3134,1507,101,9
3179,1508,103,9
3176,1509,106,9
2939,1510,95,9
2792,1511,93,9
2870,1512,93,9
985,"0701",32,10
949,"0702",34,10
1057,"0703",34,10
904,"0704",30,10
1024,"0705",33,10
1002,"0706",33,10
1105,"0707",36,10
1110,"0708",36,10
1016,"0709",34,10
1057,"0710",34,10
987,"0711",33,10
974,"0712",31,10
959,"0801",31,10
961,"0802",33,10
1044,"0803",34,10
1021,"0804",34,10
1037,"0805",33,10
992,"0806",33,10
1059,"0807",34,10
1063,"0808",34,10
1055,"0809",35,10
1015,"0810",33,10
922,"0811",31,10
962,"0812",31,10
962,"0901",31,10
876,"0902",31,10
1005,"0903",32,10
945,"0904",32,10
1017,"0905",33,10
979,"0906",33,10
1018,"0907",33,10
994,"0908",32,10
980,"0909",33,10
949,"0910",31,10
901,"0911",30,10
933,"0912",30,10
921,1001,30,10
881,1002,31,10
927,1003,30,10
955,1004,32,10
938,1005,30,10
949,1006,32,10
1001,1007,32,10
992,1008,32,10
1010,1009,34,10
930,1010,30,10
931,1011,31,10
929,1012,30,10
915,1101,30,10
824,1102,29,10
938,1103,30,10
898,1104,30,10
926,1105,30,10
1003,1106,33,10
983,1107,32,10
1048,1108,34,10
960,1109,32,10
930,1110,30,10
922,1111,31,10
910,1112,29,10
918,1201,30,10
862,1202,30,10
879,1203,28,10
907,1204,30,10
923,1205,30,10
913,1206,30,10
918,1207,30,10
1040,1208,34,10
951,1209,32,10
950,1210,31,10
824,1211,27,10
938,1212,30,10
880,1301,28,10
779,1302,28,10
878,1303,28,10
844,1304,28,10
980,1305,32,10
906,1306,30,10
975,1307,31,10
990,1308,32,10
891,1309,30,10
936,1310,30,10
861,1311,29,10
911,1312,29,10
902,1401,29,10
829,1402,30,10
932,1403,30,10
881,1404,29,10
957,1405,31,10
913,1406,30,10
940,1407,30,10
975,1408,31,10
937,1409,31,10
939,1410,30,10
840,1411,28,10
927,1412,30,10
935,1501,30,10
859,1502,31,10
924,1503,30,10
901,1504,30,10
951,1505,31,10
893,1506,30,10
1016,1507,33,10
993,1508,32,10
993,1509,33,10
919,1510,30,10
869,1511,29,10
913,1512,29,10
747,"0701",24,11
706,"0702",25,11
755,"0703",24,11
644,"0704",21,11
766,"0705",25,11
769,"0706",26,11
791,"0707",26,11
764,"0708",25,11
698,"0709",23,11
723,"0710",23,11
739,"0711",25,11
762,"0712",25,11
783,"0801",25,11
739,"0802",25,11
795,"0803",26,11
809,"0804",27,11
737,"0805",24,11
701,"0806",23,11
752,"0807",24,11
816,"0808",26,11
755,"0809",25,11
757,"0810",24,11
693,"0811",23,11
793,"0812",26,11
756,"0901",24,11
744,"0902",27,11
722,"0903",23,11
721,"0904",24,11
778,"0905",25,11
712,"0906",24,11
802,"0907",26,11
783,"0908",25,11
754,"0909",25,11
753,"0910",24,11
750,"0911",25,11
765,"0912",25,11
776,1001,25,11
711,1002,25,11
772,1003,25,11
761,1004,25,11
718,1005,23,11
765,1006,26,11
770,1007,25,11
758,1008,24,11
783,1009,26,11
763,1010,25,11
772,1011,26,11
816,1012,26,11
798,1101,26,11
681,1102,24,11
760,1103,25,11
736,1104,25,11
736,1105,24,11
822,1106,27,11
811,1107,26,11
802,1108,26,11
827,1109,28,11
732,1110,24,11
807,1111,27,11
783,1112,25,11
757,1201,24,11
693,1202,24,11
789,1203,25,11
721,1204,24,11
764,1205,25,11
744,1206,25,11
833,1207,27,11
842,1208,27,11
841,1209,28,11
760,1210,25,11
818,1211,27,11
837,1212,27,11
779,1301,25,11
688,1302,25,11
784,1303,25,11
746,1304,25,11
793,1305,26,11
724,1306,24,11
810,1307,26,11
848,1308,27,11
794,1309,26,11
807,1310,26,11
763,1311,25,11
752,1312,24,11
782,1401,25,11
724,1402,26,11
720,1403,23,11
742,1404,25,11
764,1405,25,11
828,1406,28,11
905,1407,29,11
883,1408,28,11
754,1409,25,11
826,1410,27,11
751,1411,25,11
830,1412,27,11
813,1501,26,11
708,1502,25,11
804,1503,26,11
770,1504,26,11
816,1505,26,11
788,1506,26,11
802,1507,26,11
837,1508,27,11
768,1509,26,11
815,1510,26,11
813,1511,27,11
844,1512,27,11
20404,"0701",658,12
18537,"0702",662,12
19784,"0703",638,12
18440,"0704",615,12
19609,"0705",633,12
19239,"0706",641,12
20483,"0707",661,12
21807,"0708",703,12
19911,"0709",664,12
20524,"0710",662,12
20304,"0711",677,12
20123,"0712",649,12
20461,"0801",660,12
18713,"0802",645,12
19087,"0803",616,12
18455,"0804",615,12
18663,"0805",602,12
18159,"0806",605,12
20003,"0807",645,12
20245,"0808",653,12
20125,"0809",671,12
19783,"0810",638,12
17943,"0811",598,12
19808,"0812",639,12
18330,"0901",591,12
17305,"0902",618,12
18799,"0903",606,12
17762,"0904",592,12
17891,"0905",577,12
17782,"0906",593,12
19116,"0907",617,12
19182,"0908",619,12
19429,"0909",648,12
18943,"0910",611,12
17696,"0911",590,12
19159,"0912",618,12
17820,1001,575,12
16406,1002,586,12
17979,1003,580,12
16730,1004,558,12
16910,1005,545,12
17209,1006,574,12
17437,1007,562,12
18659,1008,602,12
18934,1009,631,12
18811,1010,607,12
18507,1011,617,12
19188,1012,619,12
17738,1101,572,12
16207,1102,579,12
17284,1103,558,12
16345,1104,545,12
16773,1105,541,12
17283,1106,576,12
18288,1107,590,12
19332,1108,624,12
19191,1109,640,12
18330,1110,591,12
18145,1111,605,12
18498,1112,597,12
17455,1201,563,12
16753,1202,578,12
17508,1203,565,12
16385,1204,546,12
17123,1205,552,12
16996,1206,567,12
18061,1207,583,12
19025,1208,614,12
18667,1209,622,12
19229,1210,620,12
17750,1211,592,12
18196,1212,587,12
18196,1301,587,12
15999,1302,571,12
17170,1303,554,12
16713,1304,557,12
17281,1305,557,12
16684,1306,556,12
18462,1307,596,12
19430,1308,627,12
18653,1309,622,12
19019,1310,614,12
18083,1311,603,12
19717,1312,636,12
18295,1401,590,12
16467,1402,588,12
17780,1403,574,12
17503,1404,583,12
17749,1405,573,12
17171,1406,572,12
18937,1407,611,12
19249,1408,621,12
19243,1409,641,12
19403,1410,626,12
18096,1411,603,12
20098,1412,648,12
18705,1501,603,12
16788,1502,600,12
18267,1503,589,12
17657,1504,589,12
17785,1505,574,12
17505,1506,584,12
19442,1507,627,12
20069,1508,647,12
19856,1509,662,12
19455,1510,628,12
19048,1511,635,12
19692,1512,635,12
12612,"0701",407,13
11734,"0702",419,13
12566,"0703",405,13
11574,"0704",386,13
12338,"0705",398,13
12262,"0706",409,13
13208,"0707",426,13
13787,"0708",445,13
12908,"0709",430,13
12774,"0710",412,13
12736,"0711",425,13
12638,"0712",408,13
12473,"0801",402,13
12105,"0802",417,13
12154,"0803",392,13
11676,"0804",389,13
11927,"0805",385,13
11765,"0806",392,13
12820,"0807",414,13
13115,"0808",423,13
12634,"0809",421,13
12179,"0810",393,13
11217,"0811",374,13
12538,"0812",404,13
11822,"0901",381,13
10761,"0902",384,13
11721,"0903",378,13
11586,"0904",386,13
11530,"0905",372,13
11790,"0906",393,13
12347,"0907",398,13
12357,"0908",399,13
12458,"0909",415,13
11811,"0910",381,13
11269,"0911",376,13
11925,"0912",385,13
11243,1001,363,13
10122,1002,362,13
11432,1003,369,13
10744,1004,358,13
10736,1005,346,13
10974,1006,366,13
11551,1007,373,13
11764,1008,379,13
11564,1009,385,13
11013,1010,355,13
11246,1011,375,13
11558,1012,373,13
10928,1101,353,13
10186,1102,364,13
11062,1103,357,13
10244,1104,341,13
10434,1105,337,13
11085,1106,370,13
11402,1107,368,13
12097,1108,390,13
11561,1109,385,13
11085,1110,358,13
11020,1111,367,13
11305,1112,365,13
10966,1201,354,13
10423,1202,359,13
10812,1203,349,13
9996,1204,333,13
10503,1205,339,13
10712,1206,357,13
11120,1207,359,13
12025,1208,388,13
10890,1209,363,13
11275,1210,364,13
10743,1211,358,13
10815,1212,349,13
10847,1301,350,13
9666,1302,345,13
10622,1303,343,13
9976,1304,333,13
10483,1305,338,13
10213,1306,340,13
11307,1307,365,13
11655,1308,376,13
10906,1309,364,13
11092,1310,358,13
10536,1311,351,13
11445,1312,369,13
10708,1401,345,13
9870,1402,352,13
10572,1403,341,13
10277,1404,343,13
10648,1405,343,13
10540,1406,351,13
11504,1407,371,13
11622,1408,375,13
11374,1409,379,13
11519,1410,372,13
10496,1411,350,13
11816,1412,381,13
10968,1501,354,13
10000,1502,357,13
10700,1503,345,13
10411,1504,347,13
10532,1505,340,13
10731,1506,358,13
11334,1507,366,13
11477,1508,370,13
11570,1509,386,13
11308,1510,365,13
10738,1511,358,13
11635,1512,375,13
1532,"0701",49,15
1470,"0702",52,15
1684,"0703",54,15
1537,"0704",51,15
1536,"0705",50,15
1582,"0706",53,15
1573,"0707",51,15
1716,"0708",55,15
1691,"0709",56,15
1670,"0710",54,15
1543,"0711",51,15
1600,"0712",52,15
1607,"0801",52,15
1486,"0802",51,15
1606,"0803",52,15
1562,"0804",52,15
1560,"0805",50,15
1605,"0806",54,15
1684,"0807",54,15
1687,"0808",54,15
1776,"0809",59,15
1707,"0810",55,15
1544,"0811",51,15
1660,"0812",54,15
1641,"0901",53,15
1486,"0902",53,15
1591,"0903",51,15
1572,"0904",52,15
1571,"0905",51,15
1501,"0906",50,15
1582,"0907",51,15
1538,"0908",50,15
1679,"0909",56,15
1616,"0910",52,15
1518,"0911",51,15
1592,"0912",51,15
1574,1001,51,15
1392,1002,50,15
1547,1003,50,15
1481,1004,49,15
1566,1005,51,15
1592,1006,53,15
1611,1007,52,15
1627,1008,52,15
1661,1009,55,15
1714,1010,55,15
1546,1011,52,15
1677,1012,54,15
1590,1101,51,15
1502,1102,54,15
1621,1103,52,15
1468,1104,49,15
1558,1105,50,15
1577,1106,53,15
1584,1107,51,15
1707,1108,55,15
1681,1109,56,15
1595,1110,51,15
1522,1111,51,15
1551,1112,50,15
1572,1201,51,15
1451,1202,50,15
1583,1203,51,15
1524,1204,51,15
1558,1205,50,15
1562,1206,52,15
1634,1207,53,15
1647,1208,53,15
1646,1209,55,15
1638,1210,53,15
1570,1211,52,15
1595,1212,51,15
1627,1301,52,15
1475,1302,53,15
1578,1303,51,15
1489,1304,50,15
1609,1305,52,15
1523,1306,51,15
1570,1307,51,15
1629,1308,53,15
1652,1309,55,15
1615,1310,52,15
1643,1311,55,15
1577,1312,51,15
1538,1401,50,15
1408,1402,50,15
1511,1403,49,15
1553,1404,52,15
1741,1405,56,15
1513,1406,50,15
1548,1407,50,15
1568,1408,51,15
1572,1409,52,15
1581,1410,51,15
1455,1411,48,15
1562,1412,50,15
1561,1501,50,15
1440,1502,51,15
1535,1503,50,15
1477,1504,49,15
1502,1505,48,15
1406,1506,47,15
1586,1507,51,15
1534,1508,49,15
1666,1509,56,15
1595,1510,51,15
1534,1511,51,15
1584,1512,51,15
2017,"0701",65,16
1869,"0702",67,16
2221,"0703",72,16
1993,"0704",66,16
2185,"0705",70,16
2216,"0706",74,16
2195,"0707",71,16
2250,"0708",73,16
2095,"0709",70,16
2079,"0710",67,16
1979,"0711",66,16
1920,"0712",62,16
2175,"0801",70,16
1993,"0802",69,16
2079,"0803",67,16
2150,"0804",72,16
2234,"0805",72,16
2222,"0806",74,16
2157,"0807",70,16
2154,"0808",69,16
2112,"0809",70,16
2055,"0810",66,16
1829,"0811",61,16
1989,"0812",64,16
1830,"0901",59,16
1800,"0902",64,16
1994,"0903",64,16
2119,"0904",71,16
2029,"0905",65,16
2001,"0906",67,16
2149,"0907",69,16
2087,"0908",67,16
2056,"0909",69,16
1966,"0910",63,16
1862,"0911",62,16
1844,"0912",59,16
1826,1001,59,16
1769,1002,63,16
1947,1003,63,16
1939,1004,65,16
2035,1005,66,16
2003,1006,67,16
2010,1007,65,16
1996,1008,64,16
2031,1009,68,16
1938,1010,63,16
1837,1011,61,16
1867,1012,60,16
1767,1101,57,16
1698,1102,61,16
1972,1103,64,16
1878,1104,63,16
2031,1105,66,16
1944,1106,65,16
1903,1107,61,16
2006,1108,65,16
1886,1109,63,16
1766,1110,57,16
1749,1111,58,16
1705,1112,55,16
1728,1201,56,16
1824,1202,63,16
1915,1203,62,16
1844,1204,61,16
2058,1205,66,16
1975,1206,66,16
2091,1207,67,16
2071,1208,67,16
1897,1209,63,16
1976,1210,64,16
1769,1211,59,16
1815,1212,59,16
1806,1301,58,16
1630,1302,58,16
1944,1303,63,16
1802,1304,60,16
2010,1305,65,16
1911,1306,64,16
2075,1307,67,16
1949,1308,63,16
1869,1309,62,16
1907,1310,62,16
1717,1311,57,16
1763,1312,57,16
1882,1401,61,16
1646,1402,59,16
1876,1403,61,16
1909,1404,64,16
1968,1405,63,16
1873,1406,62,16
2055,1407,66,16
2058,1408,66,16
2004,1409,67,16
1934,1410,62,16
1756,1411,59,16
1915,1412,62,16
1768,1501,57,16
1708,1502,61,16
1982,1503,64,16
1903,1504,63,16
1957,1505,63,16
2002,1506,67,16
2048,1507,66,16
2049,1508,66,16
1943,1509,65,16
1897,1510,61,16
1735,1511,58,16
1835,1512,59,16
14551,"0701",469,17
13695,"0702",489,17
15237,"0703",492,17
14517,"0704",484,17
15623,"0705",504,17
15424,"0706",514,17
16339,"0707",527,17
16371,"0708",528,17
14938,"0709",498,17
15215,"0710",491,17
14256,"0711",475,17
14670,"0712",473,17
14550,"0801",469,17
14203,"0802",490,17
14584,"0803",470,17
14717,"0804",491,17
15033,"0805",485,17
14728,"0806",491,17
15878,"0807",512,17
15746,"0808",508,17
15315,"0809",510,17
14778,"0810",477,17
13055,"0811",435,17
14208,"0812",458,17
13719,"0901",443,17
13025,"0902",465,17
14535,"0903",469,17
14302,"0904",477,17
14676,"0905",473,17
14771,"0906",492,17
15476,"0907",499,17
14998,"0908",484,17
14604,"0909",487,17
14238,"0910",459,17
12969,"0911",432,17
13850,"0912",447,17
13159,1001,424,17
12536,1002,448,17
14162,1003,457,17
13712,1004,457,17
13913,1005,449,17
14231,1006,474,17
14589,1007,471,17
14313,1008,462,17
14231,1009,474,17
13645,1010,440,17
13058,1011,435,17
13651,1012,440,17
12992,1101,419,17
12076,1102,431,17
13491,1103,435,17
12773,1104,426,17
13584,1105,438,17
14018,1106,467,17
14752,1107,476,17
14771,1108,476,17
13888,1109,463,17
13217,1110,426,17
12673,1111,422,17
13077,1112,422,17
12810,1201,413,17
12196,1202,421,17
13173,1203,425,17
12444,1204,415,17
13504,1205,436,17
13652,1206,455,17
14396,1207,464,17
14476,1208,467,17
13496,1209,450,17
13737,1210,443,17
12724,1211,424,17
12552,1212,405,17
12557,1301,405,17
11533,1302,412,17
12957,1303,418,17
12455,1304,415,17
13547,1305,437,17
13081,1306,436,17
14318,1307,462,17
14048,1308,453,17
13409,1309,447,17
13237,1310,427,17
12575,1311,419,17
13214,1312,426,17
12772,1401,412,17
11707,1402,418,17
12755,1403,411,17
12902,1404,430,17
13475,1405,435,17
13098,1406,437,17
14382,1407,464,17
14311,1408,462,17
13757,1409,459,17
13505,1410,436,17
12613,1411,420,17
13279,1412,428,17
12728,1501,411,17
11940,1502,426,17
13079,1503,422,17
13175,1504,439,17
13069,1505,422,17
13421,1506,447,17
14371,1507,464,17
14103,1508,455,17
13526,1509,451,17
13245,1510,427,17
12406,1511,414,17
13053,1512,421,17
7334,"0701",237,18
6948,"0702",248,18
7631,"0703",246,18
6868,"0704",229,18
7666,"0705",247,18
7507,"0706",250,18
8002,"0707",258,18
8143,"0708",263,18
7470,"0709",249,18
7569,"0710",244,18
7316,"0711",244,18
7410,"0712",239,18
7323,"0801",236,18
7128,"0802",246,18
7563,"0803",244,18
7420,"0804",247,18
7402,"0805",239,18
7434,"0806",248,18
7739,"0807",250,18
7830,"0808",253,18
7732,"0809",258,18
7231,"0810",233,18
6560,"0811",219,18
7380,"0812",238,18
7015,"0901",226,18
6625,"0902",237,18
7434,"0903",240,18
7123,"0904",237,18
7355,"0905",237,18
7193,"0906",240,18
7678,"0907",248,18
7508,"0908",242,18
7647,"0909",255,18
7379,"0910",238,18
6604,"0911",220,18
